t9,m187,6052,1965,deniz
t9,m99,8161,1986,deniz
t9,m148,532,1965,deniz
a1,m43,1143,1837,mahmut
k12,m78,8069,2002,umut
v86,m43,3812,1910,mustafa
t9,m298,4831,1858,deniz
l12,m148,5398,1882,ali
a4,m111,1461,2013,osman
v86,m187,1525,1919,mustafa
v2,m42,6599,1950,kerem
a4,m131,4222,1838,osman
v2,m198,7287,2002,kerem
l12,m111,1422,1986,ali
l12,m67,8862,1987,ali
b2,m131,6517,1952,veli
v2,m198,7287,1951,kerem
b2,m34,6004,1917,veli
b19,m34,1879,1812,mehmet
a4,m187,4651,1895,osman
l12,m97,4510,1812,ali
v86,m55,972,2003,mustafa
v2,m198,7287,1868,kerem
a1,m67,2144,1886,mahmut
k12,m34,2889,1932,umut
a1,m131,7329,1885,mahmut
v2,m148,8361,1952,kerem
b19,m298,4717,1908,mehmet
v86,m12,7874,1910,mustafa
v86,m198,970,1950,mustafa
v2,m298,24,1986,kerem
a1,m42,1156,1987,mahmut
b2,m78,7562,1955,veli
u75,m298,5597,1899,berk
b2,m67,2250,1840,veli
t9,m55,1402,1911,deniz
v2,m43,1213,1935,kerem
a1,m67,2144,1992,mahmut
t9,m99,8161,1812,deniz
a4,m67,6030,1826,osman
v2,m67,7101,1851,kerem
l12,m131,3037,1838,ali
v86,m187,1525,1951,mustafa
b2,m78,7562,1868,veli
b2,m111,4680,2016,veli
u75,m43,4750,1986,berk
v86,m198,970,1924,mustafa
l12,m97,4510,1899,ali
u75,m55,3904,1999,berk
a1,m78,6353,1898,mahmut
v86,m187,1525,1840,mustafa
l12,m34,3269,1917,ali
b2,m97,5440,1992,veli
v86,m298,8435,1999,mustafa
v2,m97,3541,1919,kerem
b19,m198,4169,1889,mehmet
l12,m42,9551,1929,ali
u75,m99,7387,1945,berk
u75,m298,5597,1833,berk
l12,m298,6507,1833,ali
a1,m187,1351,1896,mahmut
k12,m187,6845,1818,umut
b19,m111,4428,1826,mehmet
a4,m34,6272,1987,osman
b19,m148,1843,1857,mehmet
k12,m42,1238,1950,umut
b2,m298,2283,1868,veli
k12,m111,3461,1959,umut
l12,m34,3269,1944,ali
k12,m12,1494,1942,umut
a4,m67,6030,1911,osman
t9,m55,1402,1961,deniz
a1,m34,3335,1838,mahmut
k12,m12,1494,1967,umut
k12,m198,2680,1956,umut
u75,m187,7486,2003,berk
a1,m34,3335,1889,mahmut
t9,m111,3941,1853,deniz
v2,m78,7360,1898,kerem
b19,m42,9971,1895,mehmet
u75,m55,3904,1992,berk
k12,m99,8391,1937,umut
b19,m67,8960,1924,mehmet
k12,m198,2680,2002,umut
k12,m42,1238,1834,umut
k12,m67,2546,1995,umut
a4,m187,4651,1857,osman
a1,m99,6518,2000,mahmut
t9,m298,4831,1995,deniz
a4,m131,4222,1818,osman
t9,m12,9685,1901,deniz
v2,m148,8361,1884,kerem
a4,m67,6030,1851,osman
v86,m298,8435,2008,mustafa
b19,m67,8960,1911,mehmet
k12,m12,1494,1837,umut
v2,m111,2874,1908,kerem
l12,m97,4510,1858,ali
t9,m131,6399,2014,deniz
a1,m148,976,2003,mahmut
a1,m67,2144,1872,mahmut
a4,m43,4436,2013,osman
b2,m148,9438,1911,veli
a4,m12,7406,1929,osman
a4,m42,3546,1853,osman
b19,m198,4169,1838,mehmet
a1,m131,7329,1924,mahmut
l12,m187,2452,1911,ali
b19,m148,1843,1937,mehmet
b2,m187,6324,1895,veli
v86,m111,1383,1883,mustafa
v2,m97,3541,1873,kerem
k12,m198,2680,1959,umut
t9,m97,6355,1812,deniz
b19,m99,6921,1873,mehmet
u75,m298,5597,1965,berk
v86,m111,1383,1924,mustafa
v2,m43,1213,1853,kerem
t9,m43,794,1840,deniz
k12,m55,844,1812,umut
t9,m131,6399,1967,deniz
a1,m99,6518,1896,mahmut
b2,m111,4680,1970,veli
k12,m198,2680,1896,umut
l12,m97,4510,1872,ali
a4,m78,4736,1898,osman
t9,m99,8161,1939,deniz
v86,m97,6276,1946,mustafa
a1,m42,1156,1945,mahmut
v2,m55,7182,1858,kerem
v2,m187,9645,1970,kerem
v2,m97,3541,1853,kerem
l12,m67,8862,1885,ali
a4,m34,6272,1964,osman
k12,m55,844,1885,umut
l12,m187,2452,1956,ali
u75,m67,3325,1872,berk
t9,m78,357,1924,deniz
a1,m99,6518,1959,mahmut
v2,m187,9645,1965,kerem
t9,m34,3067,1944,deniz
a4,m131,4222,1917,osman
k12,m131,7345,1932,umut
v2,m111,2874,1858,kerem
l12,m148,5398,1840,ali
k12,m97,7221,1944,umut
v2,m43,1213,1924,kerem
a1,m111,2138,1962,mahmut
k12,m12,1494,1868,umut
u75,m34,2647,1929,berk
v2,m55,7182,1987,kerem
a1,m78,6353,1858,mahmut
t9,m187,6052,1936,deniz
l12,m55,3786,1920,ali
a1,m67,2144,1821,mahmut
u75,m78,2585,1883,berk
v86,m97,6276,1942,mustafa
b2,m34,6004,1890,veli
k12,m111,3461,1821,umut
k12,m111,3461,1961,umut
v86,m43,3812,1901,mustafa
a4,m131,4222,1854,osman
v2,m131,8570,1898,kerem
b2,m111,4680,1956,veli
b2,m78,7562,1936,veli
l12,m34,3269,1999,ali
b2,m34,6004,1830,veli
k12,m12,1494,1853,umut
b19,m187,9999,1857,mehmet
v86,m34,5016,1851,mustafa
b19,m34,1879,1965,mehmet
v2,m12,6057,1920,kerem
v2,m187,9645,1884,kerem
k12,m97,7221,1920,umut
b19,m148,1843,1898,mehmet
b2,m97,5440,1857,veli
b2,m187,6324,2014,veli
b2,m148,9438,1999,veli
t9,m67,2322,2008,deniz
v2,m131,8570,1884,kerem
a1,m55,3340,1851,mahmut
a1,m111,2138,1944,mahmut
u75,m78,2585,1898,berk
v86,m34,5016,1854,mustafa
b19,m187,9999,1818,mehmet
v86,m99,533,1833,mustafa
l12,m78,356,2002,ali
t9,m34,3067,1834,deniz
b2,m78,7562,1898,veli
l12,m43,4735,1942,ali
a4,m55,8917,1920,osman
v86,m34,5016,1873,mustafa
b19,m43,4599,1952,mehmet
b2,m99,5764,1838,veli
a1,m198,6349,1962,mahmut
u75,m99,7387,1917,berk
t9,m43,794,1885,deniz
k12,m298,81,2016,umut
u75,m99,7387,1955,berk
v2,m34,3802,2019,kerem
v86,m43,3812,1920,mustafa
b19,m78,4679,1995,mehmet
k12,m55,844,2019,umut
b19,m298,4717,1868,mehmet
b19,m12,7093,1950,mehmet
b2,m55,5009,1961,veli
u75,m148,9258,1952,berk
v2,m131,8570,1995,kerem
k12,m78,8069,1854,umut
v2,m67,7101,1885,kerem
u75,m67,3325,1851,berk
v86,m78,8761,2000,mustafa
l12,m78,356,2013,ali
k12,m12,1494,2000,umut
a1,m131,7329,1992,mahmut
l12,m43,4735,1830,ali
u75,m187,7486,1857,berk
u75,m43,4750,1929,berk
b19,m131,2856,2000,mehmet
u75,m111,9951,1954,berk
k12,m34,2889,1821,umut
v2,m42,6599,1840,kerem
v86,m97,6276,1885,mustafa
t9,m42,4782,1884,deniz
t9,m78,357,1836,deniz
k12,m43,5972,1838,umut
b2,m99,5764,1826,veli
b2,m111,4680,1987,veli
k12,m198,2680,1954,umut
a1,m99,6518,1854,mahmut
a1,m111,2138,1936,mahmut
a4,m131,4222,1929,osman
a1,m97,271,1833,mahmut
b19,m34,1879,1954,mehmet
k12,m131,7345,1857,umut
k12,m131,7345,1920,umut
a1,m187,1351,2008,mahmut
b19,m131,2856,1826,mehmet
v86,m111,1383,1987,mustafa
v86,m78,8761,1898,mustafa
t9,m34,3067,1901,deniz
a1,m12,411,1936,mahmut
a1,m42,1156,1872,mahmut
v2,m67,7101,1942,kerem
a4,m12,7406,1952,osman
a1,m99,6518,1882,mahmut
b19,m198,4169,1901,mehmet
b2,m78,7562,1965,veli
v86,m12,7874,1950,mustafa
k12,m97,7221,1911,umut
b2,m43,8130,1854,veli
v86,m298,8435,1961,mustafa
v86,m55,972,1944,mustafa
v2,m198,7287,1936,kerem
b2,m67,2250,1883,veli
b2,m34,6004,1987,veli
v86,m198,970,1952,mustafa
a1,m198,6349,1895,mahmut
t9,m67,2322,1987,deniz
a1,m55,3340,1961,mahmut
v2,m97,3541,1952,kerem
a1,m148,976,1868,mahmut
b2,m34,6004,2002,veli
b2,m111,4680,1877,veli
a4,m131,4222,2002,osman
k12,m43,5972,2016,umut
u75,m148,9258,1842,berk
u75,m78,2585,1886,berk
b19,m97,6423,1889,mehmet
k12,m298,81,1873,umut
a1,m43,1143,1995,mahmut
v86,m97,6276,1954,mustafa
b19,m55,9812,1964,mehmet
b2,m55,5009,2000,veli
a4,m12,7406,1970,osman
v86,m55,972,1962,mustafa
b19,m148,1843,1935,mehmet
b19,m111,4428,1838,mehmet
v2,m67,7101,1965,kerem
t9,m55,1402,2008,deniz
l12,m42,9551,1946,ali
a4,m12,7406,1946,osman
a4,m34,6272,1995,osman
t9,m298,4831,1935,deniz
v2,m99,7398,2008,kerem
k12,m55,844,1910,umut
k12,m78,8069,1908,umut
t9,m55,1402,1910,deniz
v86,m67,7863,1884,mustafa
l12,m97,4510,1883,ali
u75,m78,2585,1858,berk
v2,m298,24,1884,kerem
b2,m99,5764,1858,veli
v2,m111,2874,1919,kerem
u75,m198,832,1978,berk
l12,m148,5398,1901,ali
a1,m99,6518,1858,mahmut
b19,m99,6921,1942,mehmet
t9,m78,357,2002,deniz
k12,m298,81,1895,umut
l12,m55,3786,1952,ali
v2,m148,8361,2002,kerem
l12,m298,6507,1851,ali
v2,m198,7287,1838,kerem
k12,m12,1494,1910,umut
t9,m78,357,1932,deniz
v2,m198,7287,1942,kerem
a4,m111,1461,1872,osman
a4,m148,936,1920,osman
a1,m111,2138,1956,mahmut
b2,m99,5764,1992,veli
b2,m298,2283,1985,veli
k12,m43,5972,1830,umut
t9,m298,4831,1837,deniz
t9,m34,3067,1987,deniz
a1,m148,976,1877,mahmut
k12,m99,8391,2019,umut
b19,m12,7093,1826,mehmet
b19,m111,4428,1896,mehmet
v86,m67,7863,1995,mustafa
a4,m187,4651,1901,osman
b2,m148,9438,1857,veli
t9,m34,3067,1858,deniz
a4,m42,3546,1882,osman
a1,m12,411,1908,mahmut
k12,m298,81,1830,umut
t9,m78,357,1986,deniz
v86,m97,6276,1937,mustafa
a4,m97,6781,1895,osman
v86,m111,1383,1986,mustafa
a1,m12,411,1836,mahmut
a4,m43,4436,1812,osman
a4,m55,8917,1853,osman
v86,m148,476,1962,mustafa
u75,m55,3904,1924,berk
l12,m43,4735,1951,ali
u75,m298,5597,1884,berk
a1,m78,6353,1955,mahmut
b19,m43,4599,1936,mehmet
b19,m43,4599,1986,mehmet
t9,m198,6013,1886,deniz
a4,m78,4736,2008,osman
t9,m99,8161,1937,deniz
a1,m111,2138,1908,mahmut
b2,m67,2250,1920,veli
v2,m12,6057,2019,kerem
b2,m99,5764,1910,veli
a1,m34,3335,1952,mahmut
k12,m198,2680,1826,umut
l12,m298,6507,1889,ali
t9,m99,8161,1858,deniz
v86,m12,7874,1999,mustafa
b19,m42,9971,2014,mehmet
u75,m42,512,2003,berk
l12,m111,1422,1955,ali
u75,m67,3325,1854,berk
v86,m187,1525,1987,mustafa
a4,m99,1851,1833,osman
t9,m43,794,1985,deniz
l12,m131,3037,1837,ali
a1,m99,6518,1952,mahmut
k12,m43,5972,1946,umut
a4,m99,1851,1826,osman
t9,m67,2322,1950,deniz
a1,m12,411,1945,mahmut
a4,m34,6272,1884,osman
v2,m78,7360,1842,kerem
b19,m187,9999,1937,mehmet
a1,m55,3340,1964,mahmut
t9,m78,357,1895,deniz
t9,m12,9685,1920,deniz
t9,m78,357,1935,deniz
t9,m12,9685,1919,deniz
b19,m148,1843,1882,mehmet
u75,m42,512,1889,berk
a1,m12,411,2003,mahmut
b19,m99,6921,1999,mehmet
b2,m198,1193,2019,veli
b19,m198,4169,1858,mehmet
v2,m99,7398,1936,kerem
t9,m43,794,1895,deniz
l12,m67,8862,2019,ali
a1,m67,2144,1967,mahmut
b2,m187,6324,1834,veli
v86,m55,972,2016,mustafa
b19,m78,4679,1837,mehmet
t9,m131,6399,1884,deniz
b19,m198,4169,2008,mehmet
k12,m97,7221,1868,umut
t9,m111,3941,1951,deniz
v2,m67,7101,1992,kerem
a1,m111,2138,1935,mahmut
b2,m111,4680,1965,veli
u75,m298,5597,2014,berk
a1,m34,3335,1987,mahmut
v86,m187,1525,1853,mustafa
a1,m43,1143,1883,mahmut
u75,m99,7387,1944,berk
u75,m34,2647,1911,berk
a1,m187,1351,1877,mahmut
a4,m12,7406,1992,osman
a1,m43,1143,1898,mahmut
b19,m187,9999,1964,mehmet
k12,m12,1494,1877,umut
b2,m67,2250,1882,veli
b19,m67,8960,1886,mehmet
v86,m12,7874,1826,mustafa
a1,m111,2138,1961,mahmut
b19,m97,6423,1827,mehmet
k12,m12,1494,1858,umut
u75,m34,2647,1965,berk
u75,m198,832,1946,berk
v2,m99,7398,1964,kerem
b2,m97,5440,1962,veli
v2,m97,3541,1961,kerem
a1,m12,411,1853,mahmut
v2,m131,8570,1830,kerem
v86,m43,3812,1837,mustafa
l12,m131,3037,1812,ali
a1,m34,3335,1929,mahmut
a1,m198,6349,1970,mahmut
a1,m78,6353,1901,mahmut
b19,m67,8960,1978,mehmet
u75,m187,7486,1818,berk
l12,m34,3269,1992,ali
a4,m42,3546,1837,osman
t9,m67,2322,1951,deniz
u75,m187,7486,1837,berk
a4,m198,3956,2002,osman
u75,m298,5597,1895,berk
k12,m187,6845,1896,umut
l12,m67,8862,1954,ali
b2,m12,2553,1987,veli
a1,m43,1143,1889,mahmut
k12,m43,5972,1821,umut
l12,m111,1422,1883,ali
a4,m198,3956,1836,osman
k12,m131,7345,1830,umut
a1,m131,7329,1826,mahmut
v86,m43,3812,1951,mustafa
b2,m198,1193,1851,veli
k12,m42,1238,2008,umut
v86,m55,972,1895,mustafa
a1,m97,271,1834,mahmut
b2,m78,7562,1836,veli
b19,m97,6423,1967,mehmet
k12,m298,81,1936,umut
v2,m187,9645,1955,kerem
v2,m78,7360,1945,kerem
v2,m198,7287,1962,kerem
t9,m12,9685,1955,deniz
k12,m67,2546,1950,umut
t9,m55,1402,1899,deniz
b2,m78,7562,1896,veli
t9,m67,2322,1910,deniz
b19,m43,4599,1956,mehmet
u75,m12,5612,1868,berk
a4,m67,6030,1939,osman
k12,m78,8069,1834,umut
u75,m148,9258,1936,berk
a1,m67,2144,1939,mahmut
a1,m55,3340,1956,mahmut
v2,m67,7101,1896,kerem
l12,m131,3037,1842,ali
l12,m78,356,1885,ali
t9,m198,6013,1936,deniz
l12,m99,6042,1919,ali
b19,m298,4717,1954,mehmet
a1,m111,2138,1987,mahmut
b19,m148,1843,1858,mehmet
b2,m67,2250,1985,veli
b19,m99,6921,2000,mehmet
t9,m78,357,1919,deniz
a1,m43,1143,2002,mahmut
k12,m187,6845,1955,umut
v2,m34,3802,1987,kerem
l12,m42,9551,1965,ali
a1,m187,1351,1840,mahmut
k12,m55,844,1842,umut
t9,m55,1402,1917,deniz
k12,m198,2680,1924,umut
l12,m67,8862,1939,ali
b2,m187,6324,1924,veli
v2,m97,3541,1951,kerem
b2,m99,5764,1967,veli
u75,m148,9258,1929,berk
b19,m99,6921,1826,mehmet
k12,m99,8391,1951,umut
v86,m111,1383,1962,mustafa
u75,m187,7486,1873,berk
v86,m298,8435,1956,mustafa
l12,m131,3037,1836,ali
u75,m298,5597,1929,berk
k12,m298,81,2002,umut
a1,m111,2138,2000,mahmut
b19,m78,4679,1967,mehmet
b19,m131,2856,1936,mehmet
v2,m131,8570,1964,kerem
k12,m55,844,1886,umut
v2,m198,7287,1883,kerem
v2,m42,6599,2000,kerem
l12,m67,8862,1851,ali
a1,m111,2138,1898,mahmut
k12,m298,81,2019,umut
b19,m34,1879,1830,mehmet
a1,m298,3319,1877,mahmut
b2,m55,5009,1901,veli
k12,m198,2680,2014,umut
b2,m67,2250,1970,veli
v2,m298,24,1967,kerem
t9,m198,6013,1956,deniz
l12,m99,6042,1908,ali
b2,m298,2283,1919,veli
a1,m99,6518,1992,mahmut
u75,m67,3325,1985,berk
v2,m34,3802,1939,kerem
a4,m42,3546,1911,osman
a1,m99,6518,1840,mahmut
v86,m148,476,2014,mustafa
l12,m34,3269,1970,ali
u75,m298,5597,1821,berk
b19,m97,6423,1929,mehmet
a4,m12,7406,1834,osman
t9,m55,1402,1964,deniz
b2,m111,4680,1937,veli
a1,m131,7329,1834,mahmut
u75,m42,512,1833,berk
v2,m34,3802,2014,kerem
l12,m78,356,1877,ali
b2,m78,7562,2000,veli
v2,m34,3802,1882,kerem
a4,m43,4436,1898,osman
l12,m55,3786,1882,ali
b2,m99,5764,1872,veli
u75,m34,2647,1910,berk
v86,m78,8761,1936,mustafa
v2,m198,7287,2008,kerem
v86,m43,3812,1853,mustafa
l12,m55,3786,1935,ali
v2,m198,7287,1955,kerem
b2,m55,5009,1857,veli
t9,m97,6355,1886,deniz
l12,m198,5687,1830,ali
b2,m12,2553,1899,veli
t9,m42,4782,1936,deniz
v86,m99,533,1924,mustafa
a4,m43,4436,1955,osman
v86,m55,972,1851,mustafa
l12,m148,5398,1987,ali
a4,m187,4651,1965,osman
b2,m78,7562,1954,veli
l12,m99,6042,1836,ali
u75,m187,7486,1830,berk
l12,m298,6507,2008,ali
b2,m99,5764,1833,veli
a4,m187,4651,2019,osman
k12,m97,7221,1954,umut
l12,m12,8996,1886,ali
v2,m198,7287,1830,kerem
b19,m43,4599,1987,mehmet
a1,m97,271,2016,mahmut
b2,m198,1193,1885,veli
b2,m55,5009,1920,veli
v2,m43,1213,1899,kerem
k12,m43,5972,1952,umut
a4,m55,8917,1821,osman
a1,m42,1156,2013,mahmut
k12,m78,8069,1840,umut
v2,m34,3802,2016,kerem
a1,m99,6518,1911,mahmut
k12,m78,8069,1954,umut
v2,m34,3802,1945,kerem
v86,m111,1383,1978,mustafa
a4,m298,91,1896,osman
a1,m198,6349,1826,mahmut
t9,m99,8161,2016,deniz
u75,m55,3904,1901,berk
k12,m131,7345,1967,umut
a1,m67,2144,1954,mahmut
a1,m78,6353,1959,mahmut
v86,m198,970,1858,mustafa
v86,m43,3812,1885,mustafa
a4,m67,6030,1985,osman
u75,m78,2585,1935,berk
b19,m131,2856,1895,mehmet
v2,m42,6599,1901,kerem
a4,m187,4651,1950,osman
u75,m43,4750,1884,berk
v2,m78,7360,1818,kerem
a4,m187,4651,1886,osman
v86,m148,476,1851,mustafa
u75,m198,832,1911,berk
b19,m55,9812,1951,mehmet
t9,m78,357,1965,deniz
u75,m198,832,1838,berk
l12,m12,8996,1924,ali
k12,m111,3461,1858,umut
a4,m42,3546,1830,osman
b2,m67,2250,1986,veli
a1,m198,6349,1955,mahmut
v86,m55,972,2014,mustafa
l12,m42,9551,1935,ali
b2,m78,7562,1826,veli
t9,m99,8161,1833,deniz
u75,m67,3325,1884,berk
a4,m131,4222,1919,osman
a4,m187,4651,1818,osman
u75,m55,3904,1919,berk
u75,m67,3325,1987,berk
b2,m131,6517,1942,veli
a4,m198,3956,1826,osman
b19,m42,9971,1883,mehmet
b19,m97,6423,1999,mehmet
v2,m42,6599,1920,kerem
v86,m187,1525,1936,mustafa
a4,m131,4222,1945,osman
t9,m12,9685,1946,deniz
a4,m148,936,1964,osman
u75,m67,3325,2016,berk
a1,m111,2138,2016,mahmut
v2,m78,7360,1965,kerem
a4,m97,6781,1932,osman
v2,m12,6057,1890,kerem
a1,m67,2144,1840,mahmut
t9,m111,3941,1939,deniz
a4,m111,1461,1842,osman
u75,m67,3325,1834,berk
l12,m55,3786,1890,ali
b19,m111,4428,1818,mehmet
t9,m111,3941,1935,deniz
k12,m97,7221,1882,umut
v2,m42,6599,1890,kerem
u75,m187,7486,1858,berk
k12,m67,2546,1978,umut
v2,m97,3541,1910,kerem
b2,m43,8130,1833,veli
v86,m131,7440,2008,mustafa
v2,m43,1213,1964,kerem
a4,m99,1851,1873,osman
a4,m97,6781,1834,osman
b2,m42,8758,1964,veli
v86,m42,4409,1920,mustafa
v86,m42,4409,1985,mustafa
k12,m187,6845,1924,umut
b19,m198,4169,2013,mehmet
b2,m148,9438,1896,veli
b2,m298,2283,1951,veli
b2,m55,5009,1992,veli
l12,m298,6507,1917,ali
u75,m187,7486,1836,berk
t9,m97,6355,1873,deniz
k12,m78,8069,1999,umut
a1,m187,1351,1965,mahmut
t9,m97,6355,1935,deniz
l12,m34,3269,1929,ali
u75,m99,7387,1978,berk
b19,m111,4428,1952,mehmet
a4,m42,3546,1898,osman
v2,m67,7101,1924,kerem
v86,m198,970,1812,mustafa
a4,m34,6272,1939,osman
v86,m99,533,1895,mustafa
b19,m148,1843,1978,mehmet
v2,m67,7101,1840,kerem
v2,m99,7398,1987,kerem
a4,m131,4222,1836,osman
a1,m148,976,1836,mahmut
a4,m34,6272,1896,osman
b2,m131,6517,1935,veli
b2,m42,8758,1999,veli
u75,m198,832,1827,berk
k12,m131,7345,1837,umut
b2,m198,1193,1939,veli
a1,m97,271,1962,mahmut
a4,m34,6272,2019,osman
v86,m43,3812,1896,mustafa
a1,m148,976,1840,mahmut
u75,m55,3904,2013,berk
u75,m111,9951,1965,berk
t9,m99,8161,1959,deniz
v2,m97,3541,1821,kerem
k12,m12,1494,1836,umut
v86,m187,1525,1910,mustafa
b2,m12,2553,1962,veli
t9,m97,6355,1885,deniz
v86,m97,6276,1886,mustafa
u75,m148,9258,1932,berk
t9,m78,357,1967,deniz
l12,m43,4735,2019,ali
v2,m78,7360,2019,kerem
v86,m187,1525,1908,mustafa
v2,m148,8361,1882,kerem
b2,m99,5764,1899,veli
t9,m131,6399,1964,deniz
v86,m148,476,1937,mustafa
b19,m12,7093,1987,mehmet
k12,m97,7221,1978,umut
k12,m187,6845,1883,umut
v86,m187,1525,1890,mustafa
b2,m111,4680,1964,veli
v86,m298,8435,2013,mustafa
a4,m298,91,1944,osman
l12,m34,3269,1946,ali
l12,m198,5687,1965,ali
t9,m198,6013,1898,deniz
u75,m99,7387,1954,berk
t9,m111,3941,1896,deniz
v2,m187,9645,1827,kerem
b19,m111,4428,1936,mehmet
v86,m298,8435,2000,mustafa
v2,m198,7287,1970,kerem
t9,m298,4831,1986,deniz
b19,m198,4169,1899,mehmet
b19,m99,6921,2013,mehmet
a1,m198,6349,1885,mahmut
k12,m97,7221,1955,umut
v2,m111,2874,1854,kerem
t9,m97,6355,1818,deniz
t9,m148,532,1882,deniz
b2,m187,6324,1967,veli
l12,m298,6507,1995,ali
l12,m148,5398,1826,ali
k12,m111,3461,1873,umut
a1,m55,3340,2019,mahmut
a4,m78,4736,1842,osman
k12,m111,3461,1826,umut
v2,m298,24,1896,kerem
b19,m131,2856,1882,mehmet
a1,m298,3319,1955,mahmut
u75,m298,5597,1995,berk
b19,m111,4428,2002,mehmet
b2,m42,8758,1873,veli
b2,m43,8130,1964,veli
a1,m67,2144,1901,mahmut
b2,m187,6324,1937,veli
v86,m111,1383,2013,mustafa
k12,m78,8069,1842,umut
u75,m97,7161,1886,berk
a1,m12,411,1833,mahmut
u75,m298,5597,2000,berk
k12,m148,1893,2008,umut
v2,m298,24,1985,kerem
l12,m42,9551,1868,ali
u75,m67,3325,1986,berk
u75,m99,7387,1985,berk
a1,m187,1351,1899,mahmut
a1,m55,3340,1944,mahmut
v2,m131,8570,2014,kerem
u75,m78,2585,2014,berk
b19,m42,9971,1950,mehmet
b2,m198,1193,1872,veli
b19,m12,7093,1812,mehmet
k12,m67,2546,1967,umut
t9,m187,6052,1833,deniz
v2,m97,3541,1884,kerem
a4,m43,4436,1965,osman
b2,m99,5764,2000,veli
k12,m43,5972,1836,umut
b2,m99,5764,1830,veli
l12,m187,2452,1889,ali
b2,m298,2283,1885,veli
t9,m99,8161,1958,deniz
b2,m78,7562,1895,veli
a4,m43,4436,1956,osman
u75,m43,4750,1992,berk
u75,m43,4750,2014,berk
u75,m187,7486,2008,berk
u75,m99,7387,1830,berk
t9,m43,794,1837,deniz
u75,m131,3630,1840,berk
l12,m148,5398,1956,ali
k12,m97,7221,1838,umut
v2,m43,1213,2014,kerem
b2,m43,8130,1851,veli
b19,m78,4679,1946,mehmet
a4,m99,1851,1954,osman
b2,m55,5009,1842,veli
u75,m111,9951,2013,berk
b2,m111,4680,1838,veli
b19,m131,2856,1946,mehmet
u75,m42,512,1986,berk
b19,m99,6921,1917,mehmet
k12,m198,2680,1986,umut
b19,m67,8960,1889,mehmet
b2,m12,2553,1837,veli
a1,m148,976,2013,mahmut
t9,m34,3067,1886,deniz
u75,m148,9258,1821,berk
k12,m298,81,1898,umut
t9,m97,6355,1995,deniz
v2,m67,7101,1919,kerem
b2,m111,4680,1946,veli
t9,m43,794,1836,deniz
a4,m67,6030,1838,osman
a1,m34,3335,1882,mahmut
v2,m34,3802,1830,kerem
u75,m298,5597,1838,berk
u75,m34,2647,1950,berk
k12,m198,2680,2016,umut
b19,m67,8960,1995,mehmet
b2,m148,9438,1937,veli
b2,m34,6004,1853,veli
v86,m43,3812,1886,mustafa
u75,m67,3325,1873,berk
l12,m187,2452,1951,ali
b2,m55,5009,1951,veli
l12,m99,6042,1833,ali
l12,m99,6042,1939,ali
v86,m148,476,1964,mustafa
b19,m97,6423,1956,mehmet
a4,m42,3546,1999,osman
a1,m187,1351,1986,mahmut
v2,m34,3802,1910,kerem
a1,m298,3319,1970,mahmut
v86,m131,7440,1961,mustafa
b2,m34,6004,1898,veli
b2,m42,8758,1962,veli
b2,m198,1193,1958,veli
v86,m148,476,1901,mustafa
l12,m42,9551,1970,ali
t9,m78,357,1830,deniz
v2,m12,6057,1992,kerem
t9,m111,3941,2014,deniz
t9,m198,6013,1836,deniz
a4,m12,7406,1830,osman
v86,m198,970,1919,mustafa
b2,m298,2283,1959,veli
b19,m34,1879,1872,mehmet
l12,m67,8862,1812,ali
k12,m42,1238,1942,umut
l12,m55,3786,1967,ali
b2,m42,8758,1970,veli
k12,m34,2889,1999,umut
k12,m298,81,1882,umut
b2,m111,4680,1962,veli
t9,m34,3067,1826,deniz
t9,m55,1402,1995,deniz
u75,m111,9951,1995,berk
v86,m111,1383,1833,mustafa
b2,m67,2250,1851,veli
v86,m34,5016,1826,mustafa
b19,m187,9999,1885,mehmet
v2,m148,8361,1827,kerem
b2,m111,4680,1833,veli
b19,m67,8960,1885,mehmet
t9,m55,1402,1944,deniz
v86,m42,4409,1853,mustafa
t9,m198,6013,1954,deniz
v2,m67,7101,1827,kerem
v86,m198,970,1986,mustafa
v2,m43,1213,1908,kerem
v86,m187,1525,1884,mustafa
u75,m34,2647,1959,berk
t9,m97,6355,1853,deniz
l12,m187,2452,1890,ali
u75,m111,9951,1929,berk
v86,m12,7874,1818,mustafa
u75,m78,2585,1939,berk
t9,m187,6052,1830,deniz
b19,m111,4428,1882,mehmet
t9,m43,794,1872,deniz
l12,m298,6507,1911,ali
t9,m43,794,1932,deniz
v86,m78,8761,1952,mustafa
b19,m111,4428,1955,mehmet
v2,m148,8361,1956,kerem
v2,m78,7360,1895,kerem
l12,m131,3037,1898,ali
b2,m55,5009,1884,veli
k12,m187,6845,1985,umut
a4,m43,4436,1946,osman
a4,m148,936,1873,osman
l12,m42,9551,1886,ali
t9,m131,6399,1908,deniz
b19,m34,1879,1857,mehmet
k12,m42,1238,1967,umut
b2,m55,5009,2016,veli
a1,m97,271,1958,mahmut
a4,m97,6781,1956,osman
b19,m12,7093,1842,mehmet
u75,m55,3904,1895,berk
b2,m131,6517,2013,veli
l12,m34,3269,1868,ali
v2,m78,7360,2000,kerem
b2,m111,4680,1885,veli
k12,m148,1893,2003,umut
a4,m187,4651,1978,osman
t9,m131,6399,2019,deniz
v2,m55,7182,1837,kerem
t9,m187,6052,1967,deniz
k12,m97,7221,2014,umut
v86,m12,7874,1834,mustafa
